actor;period;name;type;vjou;vopi;vtot;repinf;popula;procli;acjou;acopi;actot;degree;corene;constr;bonpow;closen;eigenv;betwee;eigent;acjou_f;acopi_f;actot_f;degree_f;corene_f;constr_f;bonpow_f;closen_f;eigenv_f;betwee_f;eigent_f;coalit;coalea;coalea_f;coordi;liaiso;coordi_f;liaiso_f;twact;twact_log
FI054;0;0;governmental;0;0;0;0.128571428571429;0.209302325581395;0.431043373970634;0.440191387559809;0.301052631578947;0.410526315789474;0.34;1;0.08620739313013;1;0.461337209302325;0.423487844319368;0.0291510983245559;0.339099811559514;0.274535809018568;0.131868131868132;0.236611489776047;0.523809523809524;1;0.114941407647448;1;0.862679078365352;0.672202558396612;0.267392169509385;0.453420424453877;0;0.231092332351657;0.35398253153267;0.0368098159509202;0.5;0.152046783625731;0.5;45;0.630193140752349
FI055;0;0;corporate;0;0;0;0.128571428571429;0.0930232558139535;0.796316386215331;0.618181818181818;0.312;0.547368421052632;0.26;0.733333333333333;0.113240706949893;0.287949075737143;0.31875;0.315175885593022;0.030319562025168;0.224912864144369;0.606583072100313;0.311688311688312;0.52819332566168;0.428571428571429;1;0.140698624045566;0.287949075737143;0.691981543833396;0.522875192016443;0.180147869671685;0.329194817967631;0;0.147058627727444;0.20354010868909;0.0552147239263804;0.5;0.157894736842105;0.5;1;0.114091802674775
FI056;0;0;interest_group;0;1;1;0.142857142857143;0.13953488372093;0.495119023247112;0.571428571428571;0.148571428571429;0.469172932330827;0.1;0.266666666666667;0.256994874362326;0.222516563213986;0.127463054187192;0.0778751164604976;0.0228755334299932;0.0795844172620523;0.181034482758621;0.0714285714285714;0.151898734177215;0.19047619047619;0.428571428571429;0.313754830279638;0.222516563213986;0.321259585576766;0.160322630265794;0.0647928885471926;0.136647667762008;0;0.0420165021399234;0.0884954603689783;0.0153374233128834;0.5;0.0701754385964912;0.5;2;0.180831228879196
FI057;0;0;corporate;0;0;0;0.414285714285714;0.162790697674419;0.235003445840838;0.693602693602694;0.385185185185185;0.623391812865497;0.5;0.866666666666667;0.0318834404537269;0.528069525767972;0.540361445783132;0.424950173335729;0.321079642447964;0.456745887811972;0.333620689655172;0.171428571428571;0.290506329113924;0.857142857142857;1;0.0598676635743122;0.528069525767972;0.814165042235217;0.972721702524556;0.551473543523947;0.670815805961514;0;0.478991171278174;0.849557782192535;0.337423312883436;0.5;0.929824561403509;0.5;8;0.361662457758391
FI058;0;0;political_party;0;0;0;0.0857142857142857;0.116279069767442;0.674724162633575;0.833333333333333;0.91;0.866666666666667;0.2;0.666666666666667;0.135987118765334;0.294104886041745;0.296774193548387;0.206737089435489;0.0173527442991397;0.197231452792602;0.775862068965517;0.818181818181818;0.78711162255466;0.428571428571429;1;0.147476427599557;0.294104886041745;0.751813669339442;0.608909226024081;0.113361659818666;0.347828556957495;0;0.189075568819139;0.3893815453465;0.053680981595092;0.5;0.251461988304094;0.5;10;0.394692789600443
FI059;0;0;non_governmental;0;0;0;0.0142857142857143;0.13953488372093;0.796316386215331;0.342245989304813;0.52;0.394427244582043;0.3;0.666666666666667;0.149431797012016;0.437069138172744;0.243848167539267;0.172109819258832;0.0723786100411489;0.394465883402045;0.268965517241379;0.457142857142857;0.318987341772152;0.619047619047619;1;0.194973708007492;0.437069138172744;0.539252170831118;0.679401733983648;0.207985946809705;0.658383761698738;1;0.895649609649784;0.890905750084653;0.0628834355828221;0.5;0.233918128654971;0.5;9;0.379004764701679
FI060;0;0;corporate;0;0;0;0.171428571428571;0.0465116279069767;0.60541686036637;0.636363636363636;0.455;0.598684210526316;0.12;0.333333333333333;0.241302942380833;0;0.183883248730964;0.141648952891849;0.00887568626765361;0.114186488263959;0.543103448275862;0.375;0.498417721518987;0.285714285714286;0.714285714285714;0.205509715195671;0;0.500349406009783;0.336346217846499;0.112307315641809;0.204971034982393;0;0.0462184338594868;0.0973451749691555;0.0122699386503067;0.5;0.0701754385964912;0.5;1;0.114091802674775
FI061;0;0;political_party;3;1;4;0.585714285714286;0.186046511627907;0.495119023247112;0.509090909090909;0.26;0.451578947368421;0.16;0.533333333333333;0.199887315106511;0.301843445123703;0.275265957446808;0.158712411420223;0.00702556465502003;0.155708875763795;0.43448275862069;0.214285714285714;0.375949367088608;0.380952380952381;1;0.173442690448896;0.301843445123703;0.648670229101406;0.573236743706692;0.0981623027217347;0.279506104363178;0;0.138655566017175;0.292035969255565;0.0230061349693252;0.5;0.198830409356725;0.5;23;0.523106636903519
FI062;0;0;corporate;3;0;3;0.385714285714286;0.348837209302326;0.674724162633575;0.683385579937304;0.52;0.651179673321234;0.54;1;0.0430885133460339;0.382185486880103;0.596296296296296;0.632038180903843;0.103911106480456;0.512109648027785;0.997536945812808;0.673469387755102;0.911392405063291;0.571428571428571;1;0.119431064378814;0.382185486880103;0.767159214482185;0.781156500957283;0.186063654787628;0.577642138760642;0;0.436974761141633;0.433629300775985;0.25;0.5;0.175438596491228;0.5;40;0.61125276613073
FI064;0;0;interest_group;0;0;0;0.457142857142857;0.27906976744186;0.156235765179364;0.45933014354067;0.396842105263158;0.450138504155125;0.72;1;0.0200519832014599;0.653376127170918;0.749013157894737;0.649046932660176;0.547399021246109;0.622835799636574;0.293103448275862;0.142857142857143;0.253164556962025;0.761904761904762;1;0.0699845384925056;0.653376127170918;0.79833236377739;0.831389412040197;0.590508300100584;0.695661114088599;0;0.609243444309083;0.796460153860305;0.384969325153374;0.5;0.567251461988304;0.5;3;0.228183605349549
FI065;0;0;research;15;1;16;0.685714285714286;0.627906976744186;1;0.545454545454545;0.52;0.547368421052632;0.94;1;0.0175609089742887;0.294681921270038;0.942021276595744;1;0.533598602400893;0.88581196863671;0.820197044334975;0.918367346938776;0.84629294755877;0.571428571428571;1;0.126142603928819;0.294681921270038;0.677399342390967;0.677641200292813;0.1917625721956;0.739132816576067;1;0.808698283995755;0.572730377671165;0.0306748466257669;0.5;0.0350877192982456;0.5;352;0.965618752728401
FI066;0;0;interest_group;0;0;0;0.0285714285714286;0.232558139534884;0.796316386215331;0.678787878787879;0.693333333333333;0.693333333333333;0.56;1;0.028612994159743;0.770634020023508;0.582055214723926;0.547677905590677;0.258424147206778;0.577855496676525;0.727370689655172;0.857142857142857;0.761867088607595;0.666666666666667;1;0.129446782743878;0.770634020023508;0.782664609053497;0.880572458144343;0.279554188192348;0.71428569856229;1;0.686955718915723;0.654543878557765;0.0245398773006135;0.5;0.064327485380117;0.5;259;0.915286405508506
FI067;0;0;non_governmental;2;1;3;0.642857142857143;0.558139534883721;0.796316386215331;0.436363636363636;0.433333333333333;0.442456140350877;0.56;1;0.0443944281427911;0.665251096301538;0.610714285714286;0.50606907993278;0.2990715691516;0.653980988546802;0.353448275862069;0.547619047619048;0.40506329113924;0.761904761904762;1;0.143240789746709;0.665251096301538;0.662962962962963;0.844388787754171;0.330777324758363;0.844719764654972;1;0.913041453187592;0.845451569632589;0.0582822085889571;0.5;0.16374269005848;0.5;86;0.735087037973096
FI068;0;0;interest_group;2;0;2;0.157142857142857;0.209302325581395;0.536037183350558;0.5;0.286;0.451578947368421;0.36;1;0.0745146702235357;0.392374712525036;0.474122807017544;0.425386655304389;0.055067618828847;0.311418294553807;0.399014778325123;0.183673469387755;0.341772151898734;0.571428571428571;1;0.0989957027126209;0.392374712525036;0.895895895895896;0.829255906658507;0.299884565414605;0.447208673495812;0;0.210083973221008;0.389381054166158;0.044478527607362;0.5;0.233918128654971;0.5;13;0.434387986480228
FI069;0;0;non_governmental;0;0;0;0.0857142857142857;0.162790697674419;0.674724162633575;0.522727272727273;0.455;0.513157894736842;0.12;0.4;0.257143540289983;0.773461800362015;0.21340206185567;0.0784565005314744;0.00779930046657371;0.145329314114141;0.446120689655172;0.375;0.427215189873418;0.285714285714286;0.857142857142857;0.243114033481804;0.773461800362015;0.462532299741602;0.358561485288406;0.0744261658524954;0.260869815533552;1;0.208694874526596;0.218180945261867;0;0.5;0.0175438596491228;0.5;7;0.342275408024324
FI070;0;0;research;7;4;11;0.657142857142857;0.651162790697674;1;0.54978354978355;0.507619047619048;0.547368421052632;0.8;1;0.0359415844047565;0.413670259505071;0.815878378378378;0.926344949188881;0.204487684423538;0.788926575256347;0.853448275862069;0.857142857142857;0.854430379746835;0.666666666666667;1;0.118105013788139;0.413670259505071;0.691981543833396;0.856362136557578;0.195716335045337;0.850933213657241;1;0.843480842520951;0.836366356369075;0.0306748466257669;0.5;0.12280701754386;0.5;349;0.964213910534037
FI071;0;0;interest_group;0;0;0;0.157142857142857;0.209302325581395;0.674724162633575;0.636363636363636;0.325;0.564473684210526;0.28;0.866666666666667;0.107499087483686;0.725819404309086;0.411647727272727;0.337715536076873;0.0439103516128636;0.280276142771174;0.592476489028213;0.350649350649351;0.52819332566168;0.428571428571429;1;0.109542277260022;0.725819404309086;0.79833236377739;0.544966753288992;0.25218377128537;0.403729069496907;0;0.256302672284712;0.398231240909181;0.0582822085889571;0.5;0.233918128654971;0.5;9;0.379004764701679
FI072;0;0;research;1;2;3;0.0571428571428571;0.209302325581395;1;0.493506493506494;0.334285714285714;0.459398496240601;0.24;0.733333333333333;0.113835014497316;0.656579849198176;0.307702702702703;0.294801221835911;0.017940951574438;0.221452905049035;0.43448275862069;0.3;0.39873417721519;0.380952380952381;1;0.140828733592501;0.656579849198176;0.552469135802469;0.425358269861828;0.147183945262405;0.366461439492884;1;0.304349657562124;0.318184145778126;0.00153374233128834;0.5;0.0175438596491228;0.5;15;0.456367210699098
FI073;0;0;governmental;1;0;1;0.528571428571429;0.720930232558139;0.495119023247112;0.519480519480519;0.371428571428571;0.488721804511278;0.66;1;0.0345654948879469;0.622497887116478;0.685576923076923;0.765754492737773;0.17152363904992;0.432524797720121;0.513262599469496;0.362637362637363;0.473222979552093;0.523809523809524;1;0.115128752201034;0.622497887116478;0.721592340639959;0.669487145820416;0.17328971135051;0.366463468221521;0;0.420167775571014;0.415929444119637;0.315950920245399;0.5;0.368421052631579;0.5;21;0.508784592275217
FI074;0;0;interest_group;0;0;0;0.614285714285714;0.558139534883721;0.239517483882141;0.448484848484848;0.208;0.392280701754386;0.56;1;0.0510197091830563;0.461245382209568;0.567987804878049;0.58532638717708;0.135137958779357;0.567471963490367;0.209939148073022;0.0756302521008403;0.174236783320923;0.714285714285714;1;0.0925143479451796;0.461245382209568;0.751813669339442;0.935284978087354;0.260368604993496;0.69566148640432;0;0.630252145564328;0.884955882737459;0.328220858895706;0.5;0.614035087719298;0.5;103;0.764465246156376
FI075;0;0;corporate;0;0;0;0.557142857142857;0.186046511627907;0.431043373970634;0.643356643356643;0.4;0.589473684210526;0.22;0.733333333333333;0.137705503960973;0.426204049060639;0.307702702702703;0.256218924698199;0.0149679537924447;0.249133930683832;0.549071618037135;0.32967032967033;0.490749756572541;0.523809523809524;1;0.139253623835623;0.426204049060639;0.721592340639959;0.757084526440245;0.140217857192853;0.447210935730745;0;0.252100688182438;0.530973791002621;0.049079754601227;0.5;0.327485380116959;0.5;18;0.484653707640552
FI076;0;0;governmental;0;0;0;0.128571428571429;0.255813953488372;0.336487771135452;0.809090909090909;0.728;0.800526315789474;0.36;1;0.0940547448032321;0.333331790865538;0.461337209302325;0.46041892900391;0.0255181749500313;0.373701275890723;0.641379310344828;0.6;0.630379746835443;0.619047619047619;1;0.107276588503823;0.333331790865538;0.751813669339442;0.864829999382208;0.21266538646241;0.559012940475803;0;0.382352688027284;0.690266025483338;0.0858895705521472;0.5;0.467836257309941;0.5;6;0.320296183805453
FI077;0;0;interest_group;0;0;0;0.3;0.186046511627907;0.60541686036637;0.568181818181818;0.498333333333333;0.558771929824561;0.92;1;0;0.373459528621079;0.923239436619718;0.766395975873066;1;0.81660812513735;0.498185117967332;0.383458646616541;0.467688207861426;0.80952380952381;1;0.0122776285280442;0.373459528621079;0.782664609053497;0.742598913024969;0.568626328899705;0.6646009686569;0;0.718486831063735;0.716814626624065;0.737730061349693;0.5;0.760233918128655;0.5;19;0.493096567376454
FI078;0;0;research;4;2;6;0.0428571428571429;0.13953488372093;1;0.590909090909091;0.52;0.581578947368421;0.2;0.666666666666667;0.147492626950239;0.282200579021146;0.285962566844919;0.242753300079325;0.0174349923681305;0.224913660481602;0.517241379310345;0.476190476190476;0.506329113924051;0.333333333333333;1;0.169769564962468;0.282200579021146;0.606632776567417;0.422466834744517;0.103068769055219;0.38509421752543;1;0.382609685930935;0.400001463579287;0.00460122699386503;0.5;0.0409356725146199;0.5;8;0.361662457758391
FI079;0;0;governmental;8;1;9;1;0.930232558139535;0.0640483439052565;0.402321083172147;0.276595744680851;0.37558790593505;0.9;1;0.0187869265558083;0.201664580638321;0.90472027972028;0.99399397466071;0.341914800095152;0.916952088239923;0.0678879310344828;0;0.0498417721518987;0.666666666666667;1;0.0755700042738269;0.201664580638321;0.736625514403292;0.863533622754177;0.233683330979167;0.776408116247455;0;1;1;0.746932515337423;0.5;0.590643274853801;0.5;22;0.516101338077574
FI080;0;0;governmental;5;1;6;0.4;0.465116279069767;0.473940063981437;0.478787878787879;0.433333333333333;0.474385964912281;0.56;1;0.0375725038596465;0.586419379963849;0.610714285714286;0.587704477525864;0.235854406878966;0.429065269247023;0.439655172413793;0.464285714285714;0.44620253164557;0.476190476190476;1;0.140386516951987;0.586419379963849;0.634519007456301;0.577940279933892;0.162610299259929;0.366462826267123;0;0.323529125594532;0.309734763350681;0.119631901840491;0.5;0.175438596491228;0.5;83;0.729311018034198
FI081;0;0;research;1;1;2;0.128571428571429;0.232558139534884;0.674724162633575;0.34965034965035;0.4;0.368421052631579;0.22;0.666666666666667;0.113156387108853;0.030053671322115;0.341208791208791;0.238950169105321;0.0226323668292264;0.238753982011759;0.323275862068965;0.357142857142857;0.332278481012658;0.476190476190476;1;0.111959365688544;0.030053671322115;0.79833236377739;0.612858131557932;0.19159162307852;0.409940589319126;0;0.16806704653177;0.327434259411302;0.0460122699386503;0.5;0.169590643274854;0.5;1;0.114091802674775
FI082;0;0;corporate;1;0;1;0.571428571428571;0.465116279069767;0.413576682076249;0.392045454545455;0.39;0.397697368421053;0.6;1;0.0306427134814017;0.518260599588325;0.65506329113924;0.669403375185405;0.16734158795872;0.512109425693682;0.143236074270557;0.032967032967033;0.113924050632911;0.523809523809524;1;0.132774939924672;0.518260599588325;0.662962962962963;0.71808767572127;0.133193070218788;0.459633128095578;0;0.508403426064068;0.548672648943072;0.24079754601227;0.5;0.339181286549708;0.5;51;0.650373443481601
FI083;0;0;governmental;0;0;0;0.1;0.27906976744186;0.38302877011199;0.436363636363636;0.312;0.410526315789474;0.36;1;0.0774995748848803;0.51508203878162;0.474122807017544;0.4746130800019;0.0252814321017437;0.359860816538526;0.190981432360743;0.131868131868132;0.175267770204479;0.523809523809524;1;0.117713550292;0.51508203878162;0.830165262264027;0.687193522014625;0.198102494709592;0.484477684925716;0;0.319327599356971;0.522124233319601;0.0812883435582822;0.5;0.304093567251462;0.5;11;0.409014834228745
FI084;0;0;corporate;0;0;0;0.171428571428571;0.0930232558139535;1;0.347107438016529;0.378181818181818;0.360765550239234;0.18;0.6;0.144327057094121;0.754380565960959;0.296774193548387;0.238909821477411;0.00761814861879523;0.159169495639854;0.221674876847291;0.428571428571429;0.276672694394213;0.238095238095238;0.714285714285714;0.22167717762249;0.754380565960959;0.539252170831118;0.337734472703702;0.081580821411011;0.260870668702424;0;0.0588233800820555;0.0884958628320519;0.0184049079754601;0.5;0.0526315789473684;0.5;2;0.180831228879196
FI085;0;0;research;3;1;4;0.471428571428571;0.325581395348837;0.495119023247112;0.625;0.715;0.658552631578947;0.28;0.866666666666667;0.123355788021594;0.60980780715928;0.387640449438202;0.370142713562609;0.0142928639033821;0.186850695433615;0.46551724137931;0.662337662337662;0.517836593785961;0.428571428571429;1;0.154068902107849;0.60980780715928;0.706711787930061;0.561009014928017;0.132984988625152;0.27950528331281;0;0.168067052505441;0.292036119534627;0.049079754601227;0.5;0.251461988304094;0.5;8;0.361662457758391
FI086;0;0;governmental;0;0;0;0.614285714285714;0.325581395348837;0.344535001751655;0.363636363636364;0.585;0.427631578947368;0.28;0.866666666666667;0.0914183446743816;0.462686359370423;0.423857142857142;0.305889544489839;0.0336388348460298;0.269895641990347;0.29840848806366;0.461538461538462;0.341772151898734;0.523809523809524;1;0.108416590389104;0.462686359370423;0.895895895895896;0.73453017376838;0.191143828239784;0.447209329560681;0;0.23949572619155;0.469027221712791;0.0567484662576687;0.5;0.309941520467836;0.5;31;0.570459013373873
FI087;0;0;governmental;0;0;0;0.771428571428571;0.325581395348837;0.114831471068627;0.511627906976744;0.350697674418605;0.477356181150551;0.82;1;0.018945885713311;0.530945489483485;0.833163265306122;0.881811937948137;0.456033160806309;0.7231814339867;0.12192118226601;0.0918367346938776;0.113924050632911;0.571428571428571;1;0.125796807571098;0.530945489483485;0.606632776567417;0.671562751563766;0.224206370414262;0.627337747025299;0;0.731092088231884;0.787610618417546;0.466257668711656;0.5;0.415204678362573;0.5;9;0.379004764701679
FI088;0;0;corporate;0;0;0;0.342857142857143;0.13953488372093;0.286323270351959;0.578512396694215;0.567272727272727;0.584688995215311;0.18;0.6;0.15525673283065;0.329040673142429;0.23359375;0.199366238236106;0.0132428298150057;0.200691264934528;0.493730407523511;0.467532467532468;0.486766398158803;0.428571428571429;1;0.144605221441792;0.329040673142429;0.662962962962963;0.609067701580994;0.111619829526934;0.360252687083072;0;0.193277153305169;0.407080080898638;0.0398773006134969;0.5;0.257309941520468;0.5;4;0.264912962026904
FI089;0;0;governmental;0;0;0;0.1;0.209302325581395;0.344535001751655;0.636363636363636;0.2925;0.555921052631579;0.28;0.933333333333333;0.107194429898789;0.493046572687062;0.423857142857142;0.394543065458813;0.0101972890672846;0.238753917631064;0.263793103448276;0.0428571428571429;0.20506329113924;0.380952380952381;1;0.176831790878544;0.493046572687062;0.677399342390967;0.520398884797612;0.103235053409556;0.322984830973517;0;0.172268865064936;0.292035803798409;0.0245398773006135;0.5;0.152046783625731;0.5;171;0.847275933004105
FI090;0;0;political_party;1;1;2;0.2;0.162790697674419;0.82064108074014;0.522727272727273;0.65;0.564473684210526;0.12;0.4;0.256973754320114;0.372153064148298;0.223445595854922;0.0887507645288393;0.00794597952029991;0.159169823548465;0.446120689655172;0.535714285714286;0.469936708860759;0.285714285714286;0.857142857142857;0.241509416659347;0.372153064148298;0.56581380091847;0.387455177748818;0.088298000658643;0.285715164598812;0;0.075630338048456;0.159292680825822;0.0107361963190184;0.5;0.0701754385964912;0.5;23;0.523106636903519
FI091;0;0;political_party;15;6;21;0.728571428571429;0.27906976744186;1;0.348484848484848;0.303333333333333;0.342105263157895;0.2;0.6;0.15338000158362;0.309531289874127;0.307702702702703;0.165733870897067;0.0305741491566682;0.269896369176235;0.324451410658307;0.272727272727273;0.310701956271577;0.428571428571429;1;0.178170290964771;0.309531289874127;0.662962962962963;0.572387169019011;0.119176970392008;0.465839987206048;0;0.17226897464585;0.336284158187632;0.0276073619631902;0.5;0.116959064327485;0.5;397;0.985368071983166
FI092;0;0;corporate;0;0;0;0.0571428571428571;0.116279069767442;0.82064108074014;0.4688995215311;0.328421052631579;0.439335180055402;0.34;0.866666666666667;0.0727523511683933;0.650521904108541;0.461337209302325;0.335621167424673;0.117552184798389;0.314878514363701;0.478448275862069;0.357142857142857;0.44620253164557;0.476190476190476;1;0.122907942365999;0.650521904108541;0.814165042235217;0.572645559613976;0.312641139609543;0.447207070789314;0;0.226890449935118;0.309734856527214;0.111963190184049;0.5;0.169590643274854;0.5;2;0.180831228879196
FI093;0;0;research;4;1;5;0.614285714285714;0.697674418604651;0.340111162854173;0.458041958041958;0.42;0.455263157894737;1;1;0.0122747912082222;0.570759397446171;1;0.966655579506413;0.91890311493639;0.889270565687038;0.108620689655172;0.15;0.119620253164557;0.857142857142857;1;0.0321901495067034;0.570759397446171;0.862679078365352;0.942264177126332;0.565594946141716;0.72671664561587;0;0.974789289855023;0.929203428090109;1;0.5;1;0.5;160;0.836397521883028
FI094;0;0;corporate;0;0;0;0.414285714285714;0.13953488372093;0.60541686036637;0.272727272727273;0.173333333333333;0.250877192982456;0.08;0.266666666666667;0.312545667664652;0.612283675265331;0.23359375;0.0983824893625417;0.00158830294294555;0.0830447320179584;0.232758620689655;0.142857142857143;0.208860759493671;0.19047619047619;0.571428571428571;0.279630010893833;0.612283675265331;0.475020191531095;0.29323564480768;0.0341297808385171;0.149069882505869;0;0.0504201282628238;0.106195032569702;0.00766871165644172;0.5;0.0760233918128655;0.5;112;0.778126512386523
FI095;0;0;non_governmental;3;2;5;0.757142857142857;0.674418604651163;1;0.390374331550802;0.382352941176471;0.394427244582043;0.64;1;0.0312717681934647;0.298439118340454;0.685576923076923;0.683848473858347;0.234875479360817;0.771627358667952;0.422413793103448;0.547619047619048;0.455696202531646;0.761904761904762;1;0.107514586506236;0.298439118340454;0.634519007456301;0.913243191070922;0.304227996727711;1;1;1;1;0.0414110429447853;0.5;0.157894736842105;0.5;268;0.92088769116568
FI096;0;0;governmental;11;1;12;0.971428571428571;1;1;0.325757575757576;0.368333333333333;0.342105263157895;0.92;1;0.00467390468895861;0.63744972738815;0.923239436619718;0.888563428343601;0.855526018921429;1;0.300646551724138;0.508928571428572;0.356012658227848;0.666666666666667;1;0.0804317075274868;0.63744972738815;0.662962962962963;0.708484611198715;0.45981316431287;0.826087094399264;1;0.956521975725137;0.827272139395311;0.0705521472392638;0.5;0.169590643274854;0.5;122;0.792083995009925
FI014;0;0;corporate;1;0;1;0.1;0.0465116279069767;0.375991955985168;0.696103896103896;0.728;0.715488721804511;0.66;1;0.0330284362747469;0.804895934004307;0.701129032258064;0.766077558152396;0.173373717218401;0.664358587486741;0.271551724137931;0.607142857142857;0.360759493670886;0.476190476190476;1;0.118537926416216;0.804895934004307;0.814165042235217;0.585210681632778;0.214345828429345;0.428575480538909;0;0.584033565142676;0.371681535050329;0.25;0.5;0.152046783625731;0.5;0;0
FI049;0;0;interest_group;0;0;0;0.385714285714286;0.186046511627907;0.193803659150945;0.55011655011655;0.36;0.508771929824561;0.74;1;0.0205085606683854;0.279356500774818;0.765397350993377;0.746686077744127;0.536448795922848;0.674738418894368;0.246450304259635;0.126050420168067;0.214445271779598;0.714285714285714;1;0.0915147278287348;0.279356500774818;0.677399342390967;0.790429478696438;0.510394749796505;0.664605438623782;0;0.705881917369684;0.814159248050194;0.561349693251534;0.5;0.549707602339181;0.5;0;0
FI063;0;0;corporate;0;0;0;0.571428571428571;0.348837209302326;0.60541686036637;0.521212121212121;0.485333333333333;0.52;0.26;0.866666666666667;0.107610691643823;0.185853878082496;0.352624309392265;0.330428390643708;0.0156949397603687;0.245674276966364;0.513262599469496;0.461538461538462;0.499513145082765;0.523809523809524;1;0.0911687802395399;0.185853878082496;0.830165262264027;0.76717235383065;0.213344645835117;0.422362940423672;0;0.159663886318001;0.309735223981679;0.044478527607362;0.5;0.222222222222222;0.5;0;0
FI004;0;0;interest_group;0;0;0;0.142857142857143;0;0.60541686036637;1;0.26;0.821052631578947;0;0;1;0.58437614011254;0;0;0;0;0.853448275862069;0.214285714285714;0.683544303797468;0;0;1;0.58437614011254;0.0522018081073197;0;0.0104047559820518;0;1;0;0;0;0.5;0;0.5;0;0
FI031;0;0;interest_group;0;0;0;0.0142857142857143;0.0232558139534884;0.235003445840838;0.5;0.26;0.444736842105263;0.2;0.666666666666667;0.140376353576054;0.364170180057091;0.307702702702703;0.254885720687044;0.011122820242917;0.214532127850639;0.327586206896552;0.238095238095238;0.30379746835443;0.333333333333333;1;0.156656208638965;0.364170180057091;0.539252170831118;0.48399500787497;0.0807481889228196;0.329197042856518;0;0.172268786130431;0.336283391195028;0.0138036809815951;0.5;0.140350877192982;0.5;0;0
FI044;0;0;corporate;0;0;0;0.285714285714286;0.13953488372093;0.495119023247112;0.393939393939394;0.346666666666667;0.387719298245614;0.08;0.266666666666667;0.292602340580395;0.585322979092484;0.243848167539267;0.106824601099284;0.00189929623469626;0.0726641560545591;0.336206896551724;0.285714285714286;0.322784810126582;0.19047619047619;0.571428571428571;0.279630010893833;0.585322979092484;0.450160036579789;0.301811709625146;0.0337177105958;0.130435972172679;0;0.0378151066693406;0.0796464070621541;0.0107361963190184;0.5;0.0760233918128655;0.5;0;0
FI034;0;0;interest_group;0;0;0;0;0.13953488372093;0.60541686036637;0.979020979020979;1;1;0.22;0.6;0.14989947392998;0.465928284973103;0.285962566844919;0.142989941657868;0.0614080211106817;0.259516322032735;0.835543766578249;0.824175824175824;0.832521908471276;0.523809523809524;1;0.157086312139926;0.465928284973103;0.662962962962963;0.650885361964696;0.224331277025126;0.465839146481138;1;0.269564170319025;0.281816989050153;0;0.5;0.0292397660818713;0.5;0;0
FI030;0;0;interest_group;1;0;1;0.328571428571429;0.465116279069767;0.228399465611348;0.712727272727273;0.4576;0.656842105263158;0.46;1;0.0638776069566663;0.323562668717632;0.554090909090909;0.587572945277976;0.0580502707679124;0.411763598567908;0.399014778325123;0.275510204081633;0.366184448462929;0.571428571428571;1;0.109551561736574;0.323562668717632;0.706711787930061;0.739301934834317;0.189254837250044;0.509323111537466;0;0.357142619753307;0.530973652822739;0.102760736196319;0.5;0.286549707602339;0.5;0;0
FI047;0;0;corporate;0;0;0;0.157142857142857;0.0465116279069767;0.495119023247112;0.227272727272727;0.39;0.273684210526316;0.04;0.133333333333333;0.484570719877699;0.468665597803634;0.0322429906542054;0.0103724984951786;0.0046045783486625;0.0449825242192479;0.206896551724138;0.285714285714286;0.227848101265823;0.0476190476190476;0.142857142857143;0.626725629539548;0.468665597803634;0.0976250681739299;0.0218817698289414;0.0120660284604879;0.0745350047548946;0;0;0;0.00306748466257669;0.5;0.0175438596491228;0.5;0;0
FI001;1;0;research;2;2;4;0.546666666666667;0.744186046511628;0.895118893540271;0.263697248446704;0.320456540825285;0.300406955234924;0.923076923076923;1;0.00684970995426396;0.340613221723228;0.930087390761548;0.942742947196238;0.596089027540438;0.751554330718596;0.117496879609668;0.363636363636364;0.16156462585034;0.55;1;0.12400815092303;0.340613221723228;0.602564102564103;0.518721031832723;0.307896607165472;0.592815555550158;1;0.592106138009035;0.496351825569626;0.355140186915888;0.5;0.243421052631579;0.5;253;0.692719227409041
FI002;1;0;corporate;0;0;0;0.32;0.441860465116279;0.598539911533506;0.0946502057613169;0.00932835820895523;0.0754716981132075;0.25;0.75;0.162361021344905;0.350569076903209;0.379705780145952;0.28567948627218;0.020396029694701;0.201864445707503;0.155556913301155;0;0.130494505494506;0.5;1;0.146996408940838;0.350569076903209;0.70519864750634;0.506089321167488;0.148833389201907;0.323357542765122;0;0.269608009342096;0.515153391858787;0.058411214953271;0.5;0.296052631578947;0.5;29;0.425489000460729
FI003;1;0;interest_group;2;0;2;0.36;0.209302325581395;0.668751710425281;0.48559670781893;0.373134328358209;0.515723270440251;0.173076923076923;0.5625;0.215849375819804;0.0945171849017593;0.338213596640563;0.232314197137343;0.00580212160650519;0.142857789379144;0.424444003177125;0.424242424242424;0.442956349206349;0.45;1;0.119895408465268;0.0945171849017593;0.614975721952466;0.423672856592555;0.202122259394927;0.275452863756785;0;0.142157266371019;0.292929147052365;0.0210280373831776;0.5;0.177631578947368;0.5;163;0.637992102592325
FI006;1;0;research;0;0;0;0.146666666666667;0.441860465116279;0.598539911533506;0.666666666666667;0.563432835820896;0.724528301886793;0.326923076923077;0.875;0.0971459436842548;0.649730885438449;0.49132877381534;0.313768207018692;0.0698560700850835;0.242236437073713;0.685578123227051;0.454545454545455;0.678571428571428;0.55;1;0.123969093850861;0.649730885438449;0.801705756929638;0.616396380739445;0.251148019026928;0.347308324241093;1;0.131579635070721;0.124089372800469;0.0677570093457944;0.5;0.105263157894737;0.5;69;0.531485765497777
